contig_id,mean_coverage,mean_qv
unitig_4794,68.06363201769982,43.501536279839279
unitig_4795,14.889307186387498,36.511624400687516
unitig_4792,13.497432625114703,34.017558705309924
unitig_4793,16.16293761604159,36.082119328198942
unitig_4790,22.06532940714566,41.39021040757271
unitig_1330,4.529549933422103,8.7168554297135241
unitig_4318,8.446758212877793,3.6028904582033174
unitig_4319,21.777698563469873,45.251758986823589
unitig_4312,31.008857142857142,44.86397387551996
unitig_4313,18.403946781040748,40.283208677776322
unitig_4311,12.293377928162416,34.906981583602125
unitig_4316,20.993318605350165,44.411884876524667
unitig_4317,15.799378000345364,33.277432712215322
unitig_485,9.332023947151114,28.203527955436353
unitig_484,16.882494173500216,28.577645788336934
unitig_487,25.270011143210898,45.229335093218943
unitig_486,4.0495069435910045,0.0
unitig_481,8.279903609740819,14.3964964416986
unitig_480,17.817243601059136,44.003938730853392
unitig_483,14.182954398061236,36.487269504754764
unitig_5378,19.21681483262628,42.855092200039401
unitig_2417,2.1966284658040665,0.0
unitig_2416,15.858269335335697,42.981808785529715
unitig_5375,12.78584116676612,34.460842422754531
unitig_2414,13.055144124168514,31.329444772593032
unitig_489,16.406920835667975,37.983466111533687
unitig_488,0.18950705917693,0.0
unitig_2411,20.46621480709072,40.143570121444021
unitig_5370,10.903223519599665,28.330563403689546
unitig_4608,15.120599132549122,38.624228791773781
unitig_1045,13.741339108207894,42.390569521374807
unitig_4179,4.733338762214983,11.544671940437413
unitig_5112,3.148209525715429,6.7602000000000002
unitig_557,18.57440257316179,38.315245650289981
unitig_556,1.7604302191464822,0.0
unitig_555,15.06145287938613,30.699806374739349
unitig_554,21.687921349624133,42.963446829987966
unitig_553,18.527968959925875,40.806696614643634
unitig_552,17.535234448265083,37.92161505389744
unitig_551,19.871561447114058,45.474109083382203
unitig_550,16.223593913589724,38.340195394277742
unitig_2557,10.098946045601625,15.065805288461538
unitig_4488,16.9169440148132,45.463404023926046
unitig_4489,15.258102789957704,37.873265100410947
unitig_559,9.221966136834832,23.198896067239541
unitig_558,7.230315343099461,8.7542425177414387
unitig_1044,7.640542531423561,16.485847680186751
unitig_4670,8.903319373510385,25.485959836623554
unitig_4604,0.21667025229806378,0.0
unitig_5193,12.691168853394181,36.265383641428208
unitig_5192,2.710448926667627,0.0
unitig_5191,2.8338578764286897,0.0
unitig_5190,10.406432084752176,25.473871554074524
unitig_5196,20.59605879254724,44.016568222576879
unitig_5195,0.6624237140366173,0.0
unitig_5194,19.92858232114837,44.662915472224377
unitig_5199,19.738095074736584,44.505525622971895
unitig_5198,13.074834418527981,40.108586482258993
unitig_1047,10.242363392057332,26.485518065094059
unitig_5203,23.54802999605714,44.553357531760433
unitig_2522,9.56476981796829,14.705027522935779
unitig_5201,22.79339564442229,44.628697149416489
unitig_5200,13.639339208591105,37.556729310143574
unitig_2527,18.656869471812726,44.668764344414008
unitig_2526,9.504523387493846,18.934313048624123
unitig_5205,21.95490665681839,37.016655901079638
unitig_2524,19.25436276083467,45.274171547781435
unitig_2529,16.804677353142413,37.976757812499997
unitig_5208,19.707980914061693,42.212195121951218
unitig_1215,17.367358683739205,42.409019346230821
unitig_1216,23.571709256232506,44.631054504588874
unitig_1217,19.306318719798305,44.961938443222799
unitig_1211,19.936068168514076,41.476868193057626
unitig_1213,1.5266731328806984,0.0
unitig_1218,5.642239990952273,15.504738267148014
unitig_1219,21.16463362159882,45.778285401490592
unitig_4580,10.45506167779467,22.724400079328355
unitig_159,13.576448469825532,37.66124235719554
unitig_158,22.117534498342874,44.680013256206315
unitig_153,8.473119426377243,12.121922626025791
unitig_152,7.148837837837838,20.465546836684648
unitig_151,13.650603805124154,36.467462632154579
unitig_150,13.626729070779948,34.832151594311064
unitig_156,1.6582558139534884,0.0
unitig_155,23.97157150901218,44.986448400978823
unitig_1049,1.4749276139410188,0.0
unitig_801,18.24694620868438,42.947812615612285
unitig_800,14.261521905069076,34.01294933104078
unitig_4813,9.644765230312036,27.137336004653267
unitig_802,9.687975335682316,30.380521706016754
unitig_805,23.7568395572351,44.44765782903341
unitig_804,13.736766269885416,40.327515286270149
unitig_807,9.764381484986664,5.4113896786421991
unitig_806,16.09095717884131,37.987802577805724
unitig_809,19.922066449455542,41.560921216279965
unitig_808,9.86801309635173,30.239920532897042
unitig_2834,6.042224547183856,0.0
unitig_769,23.37805968965473,44.844218408576872
unitig_2637,14.76516751661258,37.396401937418311
unitig_1509,12.360760920790284,20.204003985868287
unitig_2635,21.378551020408164,37.922849500211179
unitig_2634,14.48008865248227,40.120074382360755
unitig_2633,10.713357275007194,25.768670383785764
unitig_2632,16.204015317739596,35.828531329976059
unitig_2631,15.40746766474414,33.293345599509351
unitig_2630,4.093789839944328,4.8558508417976904
unitig_1500,105.19837658802179,47.20516528458775
unitig_1501,23.2841501800466,45.986623482634229
unitig_1502,20.144979218620115,40.558431307382328
unitig_1503,21.845121378230225,45.335251696330239
unitig_1504,5.154987100392597,0.0
unitig_1511,10.571091800465743,25.007681228996638
unitig_2639,21.066907010116957,43.628366505289584
unitig_1507,12.385223638336681,32.742437178392599
unitig_4013,2.505256038099558,0.0
unitig_739,2.2596449086161883,0.0
unitig_989,12.141499627143924,38.157168299198574
unitig_737,0.9665017182130584,0.0
unitig_736,21.769302540758517,45.761470384653414
unitig_735,14.814383002343655,35.395811518324606
unitig_734,21.60476718899904,43.180994993075529
unitig_733,2.5522200987216808,0.0
unitig_732,20.952323113860928,44.921283471837491
unitig_731,17.445124244828218,39.31982805926468
unitig_730,10.188221334854536,12.659904262594027
unitig_1043,6.203133616737518,12.648543205777372
unitig_2034,7.185105397799949,16.821984187707219
unitig_1131,3.495239428731448,4.3182834777746715
unitig_2542,4.672103056663042,5.8313194780086999
unitig_812,10.726942115632855,23.830310440866789
unitig_1445,20.830380071905495,45.020360824742269
unitig_1444,18.476032273365085,41.368366059459035
unitig_2749,14.997438851242336,43.568388812766983
unitig_4966,12.786086505190312,28.554478940083055
unitig_1441,14.197332668528123,35.666102032682346
unitig_930,10.87577794879688,27.265629000051202
unitig_933,12.363455783807536,23.744402985074625
unitig_4962,20.159936989462818,37.419279959947204
unitig_2743,12.867441513761467,8.4847703002938442
unitig_2742,1.752850273889227,0.0
unitig_2741,10.929295208251729,27.740469973890338
unitig_1449,16.309045238633793,38.535872841874486
unitig_2746,28.31439109337445,46.200679501698751
unitig_2745,22.717870466321244,43.409374524425509
unitig_2744,11.710244463193419,28.018547792180421
unitig_5593,8.941433210521806,20.808324768756425
unitig_298,1.532611549740582,0.0
unitig_3337,9.421888807874591,21.368219876228611
unitig_5127,0.909614894971356,0.0
unitig_3509,1.9769737130339542,0.0
unitig_2649,1.1739904306220097,0.0
unitig_410,1.2742177929022849,0.0
unitig_5125,11.948765209940017,28.862827314735583
unitig_3669,2.3019598629990368,0.0
unitig_3330,2.887171394085697,0.0
unitig_2246,15.415246390645507,42.210818225190842
unitig_2247,26.800685862901727,45.151003480707992
unitig_2244,12.729860114055688,31.590724710408566
unitig_2245,13.87436335209506,40.794698674668666
unitig_2242,8.311962772785623,14.339014600663138
unitig_2243,11.134101963844452,31.751040041601666
unitig_2240,15.251837932695615,38.994983679780105
unitig_1998,4.720936253861275,6.5007479431563198
unitig_1997,7.0420349195481,18.3230421686747
unitig_260,13.475641171452942,27.000950118764845
unitig_1995,12.758333023687877,23.699268207689627
unitig_1994,26.92376442905826,41.174272737103927
unitig_1993,16.746425806825425,41.066954330891086
unitig_1992,22.30966238397399,45.193011909133837
unitig_2248,17.728134831460675,45.328303578098158
unitig_2249,19.685712909734647,45.305347288296858
unitig_3344,1.8383520536462699,0.0
unitig_80,13.899749642346208,30.525981249006833
unitig_4323,9.812713945881654,10.581512605042017
unitig_5129,7.418701278574196,0.0
unitig_3340,1.8846960167714886,0.0
unitig_3342,3.9099317561419475,0.0
unitig_3343,1.759098039215686,0.0
unitig_1132,1.3080462677359654,0.0
unitig_3348,10.462554079696396,33.005308056872039
unitig_1780,8.932034946652234,27.249111969111969
unitig_2614,12.245407488027864,34.888060348564984
unitig_1074,14.35447773632828,19.680574284127864
unitig_83,15.260884239888425,37.760384722609423
unitig_5645,5.614233243967829,15.825670498084291
unitig_4556,23.409254810144187,41.97352792228719
unitig_1787,1.8502814645308925,0.0
unitig_1292,0.9579005062733876,0.0
unitig_4932,8.340575885328837,17.044549763033174
unitig_1077,15.912606994171524,32.332297102253804
unitig_86,22.56433641308397,46.581477732793523
unitig_4158,25.873423645320194,10.607611548556431
unitig_4550,11.644551350463837,30.357600131319764
unitig_1785,22.890612253611327,46.093403759625815
unitig_2591,11.726780650215433,35.791904799185779
unitig_5590,5.156570404505888,6.5332480818414318
unitig_1071,14.399447884416924,35.865403706154865
unitig_3201,3.7026768478924863,0.0
unitig_3200,16.038070707070705,40.969797158430879
unitig_3203,14.952847713448977,43.790226325864204
unitig_2339,14.680850894977699,34.306993006993004
unitig_3204,9.50047871394078,18.135262022585966
unitig_3207,1.9179509360877987,0.0
unitig_3206,2.7983501400560225,0.0
unitig_2332,21.206998644619137,45.558884936591404
unitig_2333,20.073588241794674,43.874426827247113
unitig_2330,20.917694478245142,44.680222236833451
unitig_2331,3.28144044636757,0.0
unitig_2336,12.196242473180297,35.839960811433841
unitig_2337,20.295035417161873,36.954661596054429
unitig_2334,28.90544562310168,46.581786070102346
unitig_2499,9.483894128970164,29.670916526341113
unitig_4415,9.914692880484276,28.537112299465242
unitig_1134,9.907679347826088,6.8264530146659421
unitig_1174,11.28968574908648,35.286704780440338
unitig_1176,11.885076456761103,20.798959494611669
unitig_1242,0.9857725118483411,0.0
unitig_770,0.9442908587257618,0.0
unitig_4411,9.60157636992536,24.65581818181818
unitig_5259,10.678438026753266,28.366403956111885
unitig_1241,8.229295434198747,3.8762586708435891
unitig_4479,19.1088928067701,23.775398055516415
unitig_2599,10.41494438060216,24.525916851695889
unitig_5421,1.1107169488301312,0.0
unitig_4412,6.540953087466441,14.891227574516174
unitig_4931,9.177080076123554,25.849696615249652
unitig_3115,7.512103475513428,20.47435141509434
unitig_3114,16.045647032574745,38.816700792308374
unitig_3116,0.032432432432432434,0.0
unitig_3111,13.807600161877781,27.94258914854047
unitig_3110,20.445956485975156,43.784932971461465
unitig_619,6.3728,14.311501597444089
unitig_1179,2.9286301218161683,0.0
unitig_3119,14.802082731096968,36.125538329026703
unitig_3118,7.4661024430544085,14.610724808485562
unitig_2558,2.857865294667914,0.0
unitig_4418,41.513629133528674,37.638128713699892
unitig_4606,5.855161912414625,10.685287333266473
unitig_4976,7.91202147099132,21.189732346761669
unitig_5350,12.115784029038114,15.943518203470568
unitig_610,25.718274758432415,45.598581432932306
unitig_4607,20.23393117408907,39.931453573164802
unitig_5009,1.960366925404552,0.0
unitig_5399,7.964555555555556,22.032702237521516
unitig_347,21.39427079934747,39.193669855485446
unitig_1369,12.327503917292626,32.899572132073949
unitig_4388,10.459194321206745,25.333702759614319
unitig_344,9.415412186109645,28.303852695407823
unitig_1596,10.826711020592894,26.266065388951521
unitig_317,2.360645429362881,0.0
unitig_613,23.007584885911662,44.388715546446946
unitig_342,20.505979082709654,45.349713475286045
unitig_615,6.172586706433745,3.5509421909932928
unitig_616,16.26500667685625,40.943915088650343
unitig_2697,16.236913081344714,9.99261733169274
unitig_311,14.70441474654378,40.226630222569305
unitig_617,16.31541954245832,39.951448783796877
unitig_4542,15.501692265496434,42.423697202413607
unitig_4561,21.124737021198328,38.207408428696169
unitig_1040,13.960833743281407,34.988979726289941
unitig_4563,2.564538258575198,1.6646438837432129
unitig_4562,17.322386454183267,39.974998407541882
unitig_4565,18.575890053728212,36.461729687295566
unitig_4564,1.1530102301790282,0.0
unitig_1359,20.846730138713742,44.512012603387163
unitig_1046,3.934801127025123,8.7478912839737575
unitig_4569,20.490768613340713,44.107482240059049
unitig_1048,1.5229479258605472,0.0
unitig_3585,5.729524752475248,9.4885356956748304
unitig_4763,34.83565200460703,43.967250218150085
unitig_4762,25.25647021673604,43.167263610315189
unitig_4761,21.39863461597803,45.115055154988596
unitig_4760,8.028317909168809,7.9962526766595285
unitig_4767,29.66182322357019,34.164446385673727
unitig_4766,28.282983769260298,37.289377088697748
unitig_4765,11.833849524883933,22.613354640867275
unitig_4764,18.72551498911405,38.682183254132923
unitig_244,20.355999999999998,31.64320860510356
unitig_4769,0.4384263001886284,0.0
unitig_4807,4.684560298826041,5.7827232203160879
unitig_3251,11.062623082921757,30.541000649772581
unitig_5345,7.7101449275362315,0.0
unitig_3994,2.3898423326133913,0.0
unitig_218,8.752025830665636,5.9362874779541448
unitig_1090,11.888608318295091,21.51349029042791
unitig_1963,10.143541017653169,10.040019353055017
unitig_146,2.535049795615013,0.0
unitig_313,10.394290192520915,30.06983999194928
unitig_243,8.162506009793738,13.63079887357344
unitig_4367,22.129215513740355,25.767367922613815
unitig_4366,13.484341012060494,32.895669919010267
unitig_4365,4.560141321044547,7.4523827795257462
unitig_4364,10.446671009052771,27.038156153506836
unitig_4363,1.6192277105458137,0.0
unitig_4362,8.723080757980416,21.036218070911172
unitig_4361,21.20707354235796,42.171821886996668
unitig_111,5.731327777191687,10.783373722473923
unitig_2303,7.225800211976683,19.367083245075197
unitig_3809,1.5097434135166092,0.0
unitig_2408,14.154137996219282,18.960922740379836
unitig_5369,15.214858353841947,36.014417492312951
unitig_2302,3.9808607611722584,2.4303126656067833
unitig_2404,11.001060731743445,23.435374821102503
unitig_5365,21.9111433441071,45.73180827309875
unitig_5366,18.770997867163327,41.3993699369937
unitig_5367,18.051156046445765,34.999575491722091
unitig_2400,7.379809121621621,0.093010979729729729
unitig_2401,17.795420047275282,35.895378526745816
unitig_5362,12.090648166676477,28.594885361552027
unitig_2403,17.778831562681088,41.872563023588
unitig_147,6.965374810017841,10.767899603698812
unitig_2300,11.367600089166295,27.998552016039206
unitig_242,23.588420042004202,38.930080422518309
unitig_4109,1.0057381896862603,0.0
unitig_2874,1.1320134003350084,0.0
unitig_1197,6.364628262826283,18.348805768364127
unitig_1196,25.92315813454838,41.909748646765635
unitig_1195,6.635788336933046,0.0
unitig_1194,16.88213925065117,40.011195521791286
unitig_1193,11.020053685619393,25.004104034810126
unitig_1192,18.87905545582456,41.404360056258788
unitig_1191,2.5838944249932667,0.0
unitig_1190,18.873977227146277,40.129096903484388
unitig_2081,4.86300162999185,9.9938763012859759
unitig_2304,16.1426668374142,37.167758444216993
unitig_1744,6.815757396449705,12.961978589885566
unitig_1199,14.394356265356267,36.603396252894534
unitig_1198,10.037345516630833,31.513048973143761
unitig_1745,8.280991518235794,0.0
unitig_4147,0.26976495726495725,0.0
unitig_5566,0.1105349988215885,0.0
unitig_5567,9.132155733836715,12.759565422768068
unitig_232,19.823405570818487,41.944817280260835
unitig_5181,19.160581648522548,43.679353736212519
unitig_230,6.080302447071762,13.891791557816582
unitig_5183,15.864021368134232,39.500587746208318
unitig_5184,24.67312679341488,45.268054352533561
unitig_1429,15.338910477531385,31.295859723199623
unitig_5186,20.91312977258502,43.713266687493494
unitig_5187,9.863684908161334,21.679337527476694
unitig_584,17.12652164678974,42.197092767730702
unitig_5189,14.449738791530764,34.37426803668103
unitig_587,10.824366866723826,31.725970688998856
unitig_580,15.429390906117108,39.450847789865726
unitig_581,18.847326790655767,37.638810380267216
unitig_582,8.558834516657564,23.45867655883476
unitig_583,19.75272464363779,44.794753144008659
unitig_1229,16.090733381096157,38.25109929440638
unitig_2531,18.14243918235175,40.963120352101988
unitig_4619,20.6797803097739,44.459308534306309
unitig_2533,22.112504442601587,46.323706092977837
unitig_5214,36.337815226511566,47.759580720301024
unitig_5215,20.080092944803116,42.399907052399207
unitig_2536,16.021733644081905,38.187134113890366
unitig_916,9.347923076923077,29.157851578515785
unitig_5218,21.48352100197591,43.049244278003563
unitig_4612,15.568883805545262,39.880024882731718
unitig_4611,16.511694065405432,41.065512779035913
unitig_1222,35.00313026663952,41.270212549577948
unitig_1225,23.09127048495596,46.206437454279445
unitig_1425,17.83917119288164,43.477310613076497
unitig_1227,12.461597356504711,33.168594556259322
unitig_4614,20.50755522827688,42.218269950961691
unitig_4589,20.239524627202893,45.020620572442731
unitig_4588,28.89511346340113,40.970543493292766
unitig_2550,0.9537262945527907,0.0
unitig_5253,9.704500915750916,17.688934566632408
unitig_4903,16.72858114374034,37.848983803669974
unitig_4581,7.650077655829364,15.376556284548226
unitig_1288,17.808532779445645,40.718604002510283
unitig_4587,4.648042615094985,0.054652754019842625
unitig_4586,14.54004726122207,28.785808855979994
unitig_4585,26.036158516020237,34.971335614517308
unitig_1422,17.693738568253757,41.11962302255133
unitig_5698,0.37679932260795934,0.0
unitig_911,15.46353429896016,41.634507281616855
unitig_128,19.18251335298893,43.525758222981629
unitig_129,10.865084367245657,20.986990862629703
unitig_126,22.57885392072809,42.341700155917167
unitig_127,15.488693140794226,34.554138689838062
unitig_124,6.323397085610201,5.0983883545619966
unitig_4900,31.009390989778318,43.562611562611565
unitig_122,23.48277791458752,46.191356426027838
unitig_123,27.343983682983684,45.992787666863777
unitig_121,12.60242780147162,34.437371182312162
unitig_2044,19.459642820380854,43.274833718199226
unitig_4672,8.344883652684274,24.144127038922932
unitig_2045,10.68082625863771,8.9411402536633418
unitig_3599,10.443209285402416,30.674328944496981
unitig_2413,15.407498158379376,42.534745277618775
unitig_4674,17.444386041583897,38.215369862107735
unitig_4806,15.513112627986347,38.070527033941666
unitig_3752,4.893952335557674,8.0468928707586738
unitig_4804,7.367581910515716,21.465902127287052
unitig_837,13.933711880742788,36.566412017718434
unitig_830,11.449292017342515,32.545230612418244
unitig_5278,11.147206658351722,29.67010457641754
unitig_4800,18.362291168496377,43.018624451243845
unitig_4801,21.095078145926745,44.199291562627025
unitig_4864,8.993286141575274,21.366158460384902
unitig_3759,0.8114143920595533,0.0
unitig_2410,9.57710853322847,29.158515026517385
unitig_838,7.262380952380952,15.899069964066793
unitig_4808,12.501302685480201,32.942340498123507
unitig_4809,20.226766887228067,42.769497482663624
unitig_2624,16.820849992251667,37.643328521344607
unitig_2625,4.149071546505229,0.0
unitig_2626,13.864107685984381,39.26559289999178
unitig_1539,10.408061323032353,0.0
unitig_2621,14.758641627152484,36.549074593381938
unitig_2622,11.882548387096774,34.253373615307147
unitig_2623,4.7968581104753,0.0
unitig_1535,24.58461896182862,41.085330183372704
unitig_1534,10.956509948415622,28.770715180083965
unitig_1537,18.188643813694938,44.568749474392398
unitig_2043,13.773137158852345,38.814698162729655
unitig_2628,18.276199059634095,41.687683352735739
unitig_2629,15.874157657657657,31.863384467111075
unitig_1533,26.786743065029558,45.600957068015333
unitig_1532,21.967528509101854,44.73647430117223
unitig_2545,6.268903076030179,0.0
unitig_5499,6.375844713272072,2.8499362170938189
unitig_5275,10.209283803863299,28.693164105989759
unitig_917,4.001649196366177,0.0
unitig_3657,4.137408861469433,5.270601336302895
unitig_5077,44.71225437317784,40.228259385665531
unitig_2544,14.211105314639711,36.059045881126174
unitig_908,20.109683962950392,43.743402167988855
unitig_909,2.255864864864865,0.0
unitig_1458,12.758755601875977,28.18533944189921
unitig_1459,7.381513032685147,14.27839312283022
unitig_900,28.3332827843381,46.759951561820777
unitig_1453,13.874364696624792,36.920737688836567
unitig_4970,19.465759848762048,38.181164936211673
unitig_4971,17.421857165036485,42.218277571251548
unitig_904,26.01616161281341,46.88896388348487
unitig_905,16.23167710268906,40.429039377802688
unitig_906,15.879871359797963,39.021269878852451
unitig_4975,22.810801956454988,40.759627320122085
unitig_2758,14.732179326264156,36.701289346682991
unitig_2759,16.138003984063747,35.283244362998964
unitig_2983,6.290551794177387,5.3032454361054766
unitig_2750,13.609207247397668,25.400500821660536
unitig_2751,15.785310595635934,40.33848470958025
unitig_2752,0.2532683629380701,0.0
unitig_2753,5.163622545915136,11.140691615348176
unitig_2754,14.351739598426827,38.895558408215663
unitig_2755,9.758950647809316,30.040209444773762
unitig_2756,2.8285033743549026,0.0
unitig_2757,21.723903736869293,43.225807562504308
unitig_4074,0.9401813031161473,0.0
unitig_4482,4.324978217022993,0.0
unitig_2546,6.781979416555605,16.423668639053254
unitig_4480,10.150346593313584,0.0
unitig_2896,8.093362445414847,22.674462114125351
unitig_4471,5.620300613496933,6.8811586593156555
unitig_3378,13.53875939248601,32.014656895403064
unitig_4481,6.6278530994964395,0.0
unitig_1988,5.959618590101665,1.6073263345990618
unitig_1989,9.581343446314293,26.686265231278835
unitig_1416,1.0,0.0
unitig_1984,13.77787493414814,37.797057277982134
unitig_1985,20.223246713311646,45.482735575852082
unitig_1986,14.621664879720424,39.835179726937021
unitig_3372,1.4328467153284672,0.0
unitig_1980,14.688907995350828,32.390812331783707
unitig_1981,11.292306525225113,35.481947011706716
unitig_1982,17.406116746199093,39.643831832495444
unitig_1983,20.910267052409036,40.455788362140829
unitig_3579,0.18089115646258505,0.0
unitig_4484,7.601487839517131,3.6752728240617514
unitig_2549,0.2866462010744436,0.0
unitig_4485,5.719408660100353,0.0
unitig_113,6.524601317957166,0.38429865495470766
unitig_4613,9.614948744451876,22.643782304651872
unitig_3574,0.59463850528026,0.0
unitig_2003,15.561985896574882,27.370395267545039
unitig_1367,7.205265697976129,9.2315175097276256
unitig_149,8.701366576819407,26.217058179675004
unitig_1058,15.896093023255816,42.053812073103195
unitig_3216,3.5831639647985174,0.0
unitig_3404,2.5354566244096444,0.0
unitig_3214,13.449373601186464,40.354786589470848
unitig_3215,6.71643589311304,9.0442984672393472
unitig_3212,11.434900668576887,28.634616911472808
unitig_3213,1.3431637965558672,0.0
unitig_3210,6.541230240549828,17.243326488706366
unitig_3211,16.215940931780366,42.127962577962577
unitig_2347,25.935769827347425,39.51454681089146
unitig_2346,16.907247430091296,40.97326433807676
unitig_2345,5.288660051768766,0.0
unitig_2344,19.695564322637274,43.955962587685114
unitig_2343,0.7720962087240114,0.0
unitig_2342,20.6327179030411,41.971379507727534
unitig_2341,13.560038723953532,38.490722332670643
unitig_2340,13.975730458221024,38.540162684290799
unitig_2189,18.169142905065414,42.139474037300417
unitig_2188,14.341606772633034,38.403800748632307
unitig_1326,11.993143567595865,28.460180462926637
unitig_2796,17.24022189261347,37.16774346511766
unitig_2181,16.40350915296308,39.074250258531542
unitig_2180,10.536217922606925,26.352697887503183
unitig_2183,13.918415319416106,33.307933849696461
unitig_2182,1.4084059989287627,0.0
unitig_1072,3.235499405469679,0.0
unitig_2184,7.7905576619273305,0.3973937080426484
unitig_2431,12.556158475426278,31.443073248407643
unitig_2186,7.796682205600975,22.977754605491832
unitig_1747,6.772615668511994,0.0
unitig_3768,2.7565175644028104,0.0
unitig_2427,7.585789622308506,19.187492653109203
unitig_1280,8.089442531209642,0.0
unitig_3108,5.737046169287387,0.0
unitig_3109,0.48964642907451755,0.0
unitig_3102,3.0252684978965605,2.8474282888229476
unitig_3103,1.2813022339027593,0.0
unitig_3101,2.572464454976303,0.0
unitig_3106,10.189327784531937,11.798076025030355
unitig_3107,0.9326071741032371,0.0
unitig_5363,3.718436632333184,7.507829977628635
unitig_3105,6.326342198213173,0.0
unitig_2981,16.96640110650069,42.797901756668836
unitig_2980,12.129665953218163,37.207881472430124
unitig_2790,7.167249552772808,19.941018766756031
unitig_2982,2.256287081339713,0.0
unitig_2985,9.742929283771533,15.886075949367088
unitig_2984,15.75143338733318,36.036894103118243
unitig_2987,15.145170703575548,33.837638729429777
unitig_2986,13.670898668472129,33.049537350485217
unitig_2989,2.6689091782796734,0.0
unitig_3022,4.8843123486682805,10.226323457989315
unitig_1638,5.335565217391305,4.1433547204399632
unitig_2007,64.71938600102933,45.424809709936227
unitig_4149,1.8058557692307693,0.0
unitig_4533,0.727161250766401,0.0
unitig_2102,11.122053016835721,17.013160643409233
unitig_2299,28.895046107257986,22.059519155590305
unitig_2298,2.1687260273972604,0.0
unitig_2295,14.70290143158883,31.045678529526789
unitig_2294,14.721440706476029,39.77626329787234
unitig_2297,7.621568134171907,11.627208036835496
unitig_2291,9.8652808691044,30.69297595084225
unitig_2290,18.065240613890573,40.898394793926251
unitig_2293,22.618709356590927,40.222984237647772
unitig_2292,14.019906149592765,33.728229236624131
unitig_636,9.088627024525683,11.010639528160056
unitig_2969,2.4555179176323767,0.0
unitig_4616,17.13215859030837,32.108856739590685
unitig_2107,2.356894706224549,0.0
unitig_637,0.5196020396202087,0.0
unitig_2432,3.234338280766852,0.0
unitig_2962,4.425173095014111,0.0
unitig_2961,14.776918486873837,32.780844490216275
unitig_2960,12.461982077663457,23.303764442787923
unitig_2967,10.236191188040912,9.1581532416502949
unitig_3690,10.506150599270454,23.417459283387622
unitig_2965,19.467422457793482,46.672171822904552
unitig_2964,8.454126693647721,22.676240667545017
unitig_4530,10.134409313507257,16.220174501424502
unitig_3458,5.992164146071561,13.437660904744391
unitig_327,0.8839780128604025,0.0
unitig_2108,11.389060821130176,30.402276189622725
unitig_632,18.67908951651508,41.445647621896498
unitig_2792,9.832171640240947,25.6062430786268
unitig_5493,2.410782190132371,0.0
unitig_630,14.525830663615562,27.050685500623182
unitig_631,22.581071472606965,42.345696750754328
unitig_250,7.831319894724249,1.8478260869565217
unitig_1056,22.705493058354968,44.816157514823409
unitig_1057,17.424222336592898,39.379730563554091
unitig_4574,24.71284859170647,44.499633602025185
unitig_1055,20.490375005226408,43.65693857925325
unitig_2434,11.39085887663416,24.904043632025225
unitig_1053,19.788096471276752,41.849946865037197
unitig_4570,23.477945702274223,43.823463913351553
unitig_1051,22.816188562025037,43.532772209609242
unitig_1740,1.2538898105732326,0.0
unitig_3469,14.188434114961609,38.514404145077719
unitig_33,9.955069189494493,12.829883327060594
